Dataset,gamma1,Model,ModelClass,Transform,TransformClass,RMSE_train,RMSE_test,MAE_test,MAPE_test,R2_test,delta_RMSE_train_pct,delta_RMSE_test_pct,CV_RMSE_mean,CV_RMSE_std,DM_stat,DM_p,paired_t_stat,paired_t_p,cohens_d,min_n_80power,is_underpowered
Concrete,0.41636979411469355,МНК,линейные,asinh(y),гиперболическое,12.80093516577324,12.400075339418676,8.979006976641907,32.334990077759024,0.4032764606108471,21.69592138628909,26.576898304446534,12.972562189091411,1.4965295994901513,-2.731043812305168,0.006313407805518256,3.961756201609643,0.016653141248965678,-0.19028083875098506,216.77917561160527,1.0
Concrete,0.41636979411469355,МНК,линейные,Box-Cox,степенное параметрическое (λ по MLE),10.882490237878736,10.321553805843374,8.133992277865012,30.814637682957763,0.586557913040018,3.457650501735948,5.359865215734898,11.011257881425248,0.6272203597799232,-3.030984754457712,0.0024375755539243205,3.7032979613683703,0.020775396686807966,-0.21117871442452602,175.99786160944763,0.0
Concrete,0.41636979411469355,МНК,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",10.884798862354138,10.326227708211153,8.136228160011823,30.82380805986923,0.5861833908495578,3.47959813126697,5.407575253657862,11.013883405595266,0.6286854017953918,-3.0356719730678168,0.0024000031323625493,3.695223582876246,0.020922742566888166,-0.21150528841961222,175.45478344659685,0.0
Concrete,0.41636979411469355,МНК,линейные,Quantile,ранговое непараметрическое,10.844509668209197,10.121553514233922,7.883537013434083,28.173740480845627,0.6024251774896376,3.096576848846189,3.318311767149471,10.944338653988556,0.6566103323405066,-1.933779611514788,0.05314023060914108,3.077566785830792,0.03701914719694977,-0.13473280977063715,432.37536430449177,1.0
Concrete,0.41636979411469355,Ridge,линейные,Без преобр.,—,10.519154817149388,9.794836737097501,7.742244830083988,29.29773829790282,0.6276778057906156,0.0,0.0,10.625943610237076,0.47308577286891085,,,,,,,
Concrete,0.41636979411469355,Ridge,линейные,ln(y),степенное (фикс. λ→0),12.792010532388144,12.375113009413955,8.975342466132458,32.34202027459233,0.40567654552735033,21.606828255187537,26.34322900496926,12.956554014946073,1.4842283564727543,-2.7222369917107185,0.006484162376558578,3.955439201833575,0.01674148679896372,-0.18966723848507544,218.1840668646694,1.0
Concrete,0.41636979411469355,Ridge,линейные,√y,степенное (фикс. λ=0.5),10.947789592148476,10.400460867662293,8.179959700185456,30.939946966054222,0.5802123177281246,4.074802419489863,6.183095714816946,11.077040664678815,0.6505344226430664,-2.971192112088576,0.002966461514201324,3.6995056762295335,0.020844445521897827,-0.20701276362949514,183.15274333814648,0.0
Concrete,0.41636979411469355,Ridge,линейные,asinh(y),гиперболическое,12.778740232159645,12.364326888586898,8.971906986004257,32.343688225128915,0.4067121160180337,21.480674581635135,26.2331085290842,12.943553220130724,1.4796674475938976,-2.7238760846569523,0.006452070940770938,3.950637046030438,0.016809023563606487,-0.18978143950198878,217.92156126329633,1.0
Concrete,0.41636979411469355,Ridge,линейные,Box-Cox,степенное параметрическое (λ по MLE),10.877886408668111,10.313575807304005,8.128766793462404,30.827618036769927,0.5871968024302374,3.4102701001593982,5.296046112150119,11.004065868325535,0.6188346513535892,-3.012245262666577,0.0025932298363153805,3.7092327738338735,0.020667885125801675,-0.209873072164333,178.19447519098702,0.0
Concrete,0.41636979411469355,Ridge,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",10.880162599865162,10.31819238768543,8.131000279011063,30.8368186125629,0.5868271603770823,3.431908637062956,5.343178907778452,11.006645447337554,0.6202751229846784,-3.0170869398551035,0.0025521660277809666,3.700911122451271,0.02081882362454363,-0.21021040779851188,177.62301809698,0.0
Concrete,0.41636979411469355,Ridge,линейные,Quantile,ранговое непараметрическое,10.836232727196764,10.108074410481242,7.882706411396187,28.199512930006005,0.6034833913211459,3.014290744446912,3.197987692815412,10.939914570128455,0.6436034493610747,-1.908373696233341,0.0563429340560091,3.1446833890844026,0.03469097427786816,-0.13296269577714917,443.96430212190603,1.0
Concrete,0.41636979411469355,Lasso,линейные,Без преобр.,—,10.589564717850116,9.857269483291514,7.788201995079016,30.1793922495372,0.6229162808472671,0.0,0.0,10.705036054617343,0.4280342344633772,,,,,,,
Concrete,0.41636979411469355,Lasso,линейные,ln(y),степенное (фикс. λ→0),12.784515630642103,12.367537185087954,8.97563546046766,32.354079973377075,0.4064039913144334,20.72748947926165,25.46615678968146,12.860401713684746,1.4604023653568208,-2.5982536732285837,0.00936992449288665,3.6198619827572074,0.022359936696836107,-0.1810289113642819,239.50346178545917,1.0
Concrete,0.41636979411469355,Lasso,линейные,√y,степенное (фикс. λ=0.5),10.947370244684974,10.400156868285277,8.181208446373846,30.955742975186578,0.5802368576654322,3.378850182876061,5.507482431255231,11.125346429790554,0.6036148814101053,-2.285212894316437,0.02230034749267995,3.4370427077364316,0.026365006039498085,-0.1592183268155163,309.6146936283775,1.0
Concrete,0.41636979411469355,Lasso,линейные,asinh(y),гиперболическое,12.771248918109036,12.356722477608733,8.972192468976708,32.35580739826676,0.4074416692814592,20.602208479649793,25.356443775366966,12.848332490779551,1.455580267732873,-2.599208237386959,0.00934390717381528,3.6159421797315585,0.022437860569191604,-0.18109541900062182,239.32757788642107,1.0
Concrete,0.41636979411469355,Lasso,линейные,Box-Cox,степенное параметрическое (λ по MLE),10.877279316610387,10.312871760690163,8.130018928870056,30.84727868745274,0.5872531597555682,2.716963410925567,4.621992714827507,11.057955728371516,0.5704138474987489,-2.195091541507293,0.028157031850714276,3.5031999166633923,0.024824140905263543,-0.15293927463604098,335.5595647750966,1.0
Concrete,0.41636979411469355,Lasso,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",10.879212548741505,10.316882029452655,8.132026450405789,30.85916992171941,0.5869320954342717,2.7352194222218436,4.662676078199989,11.061306398835075,0.5705340794546875,-2.2073577997482574,0.027289072164896844,3.5510823163586362,0.023775470556551475,-0.15379390534387163,331.84052671897996,1.0
Concrete,0.41636979411469355,Lasso,линейные,Quantile,ранговое непараметрическое,10.839348558355143,10.11505611744724,7.884652341751638,28.201287424407784,0.6029354494048558,2.3587734449932825,2.615193128205388,10.948226044514128,0.6586819410845429,-1.211342065506562,0.2257643331606909,1.7746084181484174,0.15062796291265657,-0.08439820086386211,1101.897752004207,1.0
Concrete,0.41636979411469355,Random Forest,древесные,Без преобр.,—,3.9806940273178206,6.1586346869984885,4.629864531394043,15.09870730453096,0.8528048806951685,0.0,0.0,5.987810952622372,0.5429094109435311,,,,,,,
Concrete,0.41636979411469355,XGBoost,древесные,Без преобр.,—,1.0758740233165738,4.547840508991935,2.8953660953392095,8.985445291982666,0.9197333802616037,0.0,0.0,4.787306694786269,0.2972013915315155,,,,,,,
Concrete,0.41636979411469355,MLP,нейросетевые,Без преобр.,—,4.131161228104029,5.969876927183951,4.314444046219355,13.230065568178087,0.8616894595311354,0.0,0.0,5.836120406749434,0.7608103055418372,,,,,,,
Concrete,0.41636979411469355,Gamma GLM,glm,Без преобр.,—,12.804503081270832,12.602330762707934,9.051050058849432,32.86192837305181,0.38365160351245975,0.0,0.0,13.05244746587465,1.6857107052938025,,,,,,,
Concrete,0.41636979411469355,Tweedie GLM,glm,Без преобр.,—,11.513986746950575,11.081172284210046,8.680438678110768,33.1530549615463,0.5234637568270654,0.0,0.0,11.687655077708907,0.858752956551114,,,,,,,
Concrete,0.41636979411469355,XGB-Gamma,древесные-glm-loss,Без преобр.,—,1.1478472337477101,4.564946832154886,2.977982424300851,9.284649200250183,0.9191284122237899,0.0,0.0,4.934175350508877,0.46994946318818953,,,,,,,
Concrete,0.41636979411469355,XGB-Tweedie,древесные-glm-loss,Без преобр.,—,1.0191556513743796,4.375547385987627,2.972104582925444,9.109017748099168,0.9256999158798007,0.0,0.0,4.958021836504943,0.3763820664315751,,,,,,,
Diabetes_sklearn,0.43906639932477265,МНК,линейные,Без преобр.,—,53.55884336723094,53.85344583676593,42.794094679599944,37.49982636756113,0.4526027629719195,0.0,0.0,55.394633328018564,2.361495738563869,,,,,,,
Diabetes_sklearn,0.43906639932477265,МНК,линейные,ln(y),степенное (фикс. λ→0),53.97577202931935,53.99393864239938,41.371945989677464,36.169796929666724,0.44974293895310946,0.7784497122719793,0.2608798814086932,56.233251268671594,3.5822562739447186,-0.07628485955161299,0.9391924710697555,0.9684346247495064,0.38766752632451323,-0.008086178940129269,120038.61592606032,1.0
Diabetes_sklearn,0.43906639932477265,МНК,линейные,√y,степенное (фикс. λ=0.5),53.20863748743903,53.155362834460654,41.89562028243009,36.735390861169535,0.466702213870289,-0.6538712522051628,-1.2962643178325481,55.1076747583683,2.6620898261002583,1.1888223888893101,0.23450956584525495,-1.2035545805688916,0.2951178599094925,0.12601492119267652,494.2694067688796,1.0
Diabetes_sklearn,0.43906639932477265,МНК,линейные,asinh(y),гиперболическое,53.975539234326604,53.99375194339664,41.37203170020847,36.16985663405122,0.44974674427902284,0.7780150595085665,0.26053320163762456,56.232953813033745,3.582014895858475,-0.07619412141541868,0.9392646595262679,0.9682515645432689,0.3877486216836138,-0.0080765607169291,120324.68959326933,1.0
Diabetes_sklearn,0.43906639932477265,МНК,линейные,Box-Cox,степенное параметрическое (λ по MLE),53.2479253827953,53.2015064451463,41.703880943986846,36.51948284156418,0.4657759116043796,-0.5805166147890906,-1.2105806443578522,55.21120776650798,2.7808980747896346,0.8079961209164038,0.41909281521176944,-0.5424700498455625,0.6163044141458148,0.08564741752247507,1069.9885484116303,1.0
Diabetes_sklearn,0.43906639932477265,МНК,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",53.248275864760664,53.20366517779435,41.70659466854112,36.520451693183404,0.4657325568027797,-0.5798622280560545,-1.206572112286215,55.211712641793156,2.780176073472887,0.8056749923465404,0.42043027252135245,-0.5415143907843453,0.6169047868238389,0.08540137838614731,1076.1626473440563,1.0
Diabetes_sklearn,0.43906639932477265,МНК,линейные,Quantile,ранговое непараметрическое,54.184100052211306,53.58653300936903,41.59972949141939,35.09090007822796,0.45801542570611065,1.1674200667352663,-0.49562813158870983,56.38423062165774,1.629673752400414,0.25447735752539913,0.7991267945228913,1.2800200571416678,0.2697318905560862,0.026974545948654356,10786.967949691865,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,Без преобр.,—,53.58445905190879,53.760498160262614,42.81601267588718,37.43536960823881,0.4544906790846812,0.0,0.0,55.353584500313005,2.3274323903396024,,,,,,,
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,ln(y),степенное (фикс. λ→0),54.108205142155846,54.01093481204866,41.405671591938734,36.14996225318005,0.4493964654583301,0.9774216246910155,0.465837669583125,56.36124841769913,3.342112945162741,-0.1325718022941084,0.8945320340506167,1.2083213728361053,0.2934712415738842,-0.01405258293803772,39746.17681870131,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,√y,степенное (фикс. λ=0.5),53.28024559728251,53.13972842366952,41.9615942951483,36.74475239586322,0.46701588195695276,-0.5677270238588739,-1.1546949113874514,55.16986487739547,2.608136685400064,1.0678513393226687,0.28558757546177893,-0.6592808213508776,0.545738163707242,0.1131920155843981,612.5987239717234,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,asinh(y),гиперболическое,54.10795888453977,54.010744527658204,41.40575219946857,36.15002422776187,0.4494003450828452,0.9769620555912545,0.46548372124379084,56.36093671785396,3.3419132687471387,-0.132489956569567,0.8945967664925814,1.208130064417179,0.2935371592096757,-0.014043907308587572,39795.29842024221,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,Box-Cox,степенное параметрическое (λ по MLE),53.34091582579994,53.19431863716375,41.78142748970803,36.53052164247585,0.46592025491448785,-0.45450347062927465,-1.0531515563919425,55.289067921278935,2.7025302397750117,0.6973855263437861,0.4855615569432472,-0.1700830589075239,0.8732006948234583,0.07392271794715329,1436.3220305558125,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",53.34122853547538,53.19644592270918,41.784013230240205,36.53148727041059,0.4658775374638827,-0.4539198878499127,-1.049194588695898,55.28609550503866,2.695692020430712,0.6950539371765883,0.48702150032345637,-0.17925817847040415,0.8664488690970065,0.07367556998972573,1445.9746049699986,1.0
Diabetes_sklearn,0.43906639932477265,Ridge,линейные,Quantile,ранговое непараметрическое,54.148474388639904,53.60208975890456,41.65532438226443,35.07203992918461,0.45770069207132325,1.0525726053980304,-0.29465575427859547,56.316401294769946,1.7016233879939495,0.14688727876559526,0.8832209930798547,1.2288799942358053,0.286468431611728,0.01557002040914342,32376.456204701408,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,Без преобр.,—,54.09579351352414,52.90836715110679,42.81234790783828,37.55981714868295,0.471646821860081,0.0,0.0,55.36418363552956,2.209417740729764,,,,,,,
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,ln(y),степенное (фикс. λ→0),55.0766874727948,52.283479512191086,42.11788226022108,36.79730304722596,0.4840536172511368,1.8132536664342163,-1.1810752676056266,56.46960945256827,1.4392535131047202,0.49764269635208613,0.618735904248424,1.5322231962948616,0.20023227322240728,0.052750020313386006,2820.735810726827,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,√y,степенное (фикс. λ=0.5),53.940683183529586,52.44663180735808,42.1741506084009,36.97146097623328,0.48082853823378635,-0.2867327012326356,-0.8727076048859842,55.49737072739598,2.0728887012761756,0.813411737579296,0.4159820319333041,0.42624897776541876,0.6918636200727936,0.08622147174063433,1055.7882180186175,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,asinh(y),гиперболическое,55.0764631715746,52.28338278930589,42.11799319764242,36.79746101493104,0.4840555262203582,1.8128390293513086,-1.1812580796831946,56.469307983024144,1.4394333182652552,0.49779898960970653,0.6186257281779404,1.5319769433247685,0.2002904989492444,0.0527665873655597,2818.9648437721635,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,Box-Cox,степенное параметрическое (λ по MLE),54.09671619166118,52.449362796518756,42.043049654603344,36.77740185992129,0.48077446846797767,0.0017056374943582402,-0.8675458709151075,55.56993152133403,1.8803867844478062,0.5988043459265013,0.549303363910691,0.5272368324382267,0.6259172732763141,0.06347313372206866,1948.1742283658725,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",54.102293519610384,52.438146048159865,42.04858036028737,36.78681642579584,0.4809965264324425,0.012015732950874745,-0.8887462007738147,55.57136560108294,1.8797299740186135,0.6186691963074628,0.5361343066980804,0.5302859355726712,0.6239858467389352,0.0655788036511149,1825.0749127371116,1.0
Diabetes_sklearn,0.43906639932477265,Lasso,линейные,Quantile,ранговое непараметрическое,54.38559809282438,53.08908271819413,42.05426961377826,35.133820054746344,0.46803133665464003,0.5357247957325665,0.3415633042902545,56.36654415796245,1.219277254952364,-0.1627505969283011,0.870714807455149,1.1689674489297364,0.3073276472683819,-0.017251528771376874,26372.572868964096,1.0
Diabetes_sklearn,0.43906639932477265,Random Forest,древесные,Без преобр.,—,37.70418447571956,53.51589651209382,43.35714125583843,39.09987832550331,0.4594433463905605,0.0,0.0,57.79288078588337,1.7860387967900995,,,,,,,
Diabetes_sklearn,0.43906639932477265,XGBoost,древесные,Без преобр.,—,0.10324686758290912,58.20911823069216,46.446748283471955,40.132519960942204,0.3604748210272819,0.0,0.0,61.75052654596228,3.124643344389697,,,,,,,
Diabetes_sklearn,0.43906639932477265,MLP,нейросетевые,Без преобр.,—,52.437842231718605,55.60748052341869,44.92670854206374,38.97355456102689,0.4163640384539471,0.0,0.0,62.376780511120344,6.195077088971345,,,,,,,
Diabetes_sklearn,0.43906639932477265,Gamma GLM,glm,Без преобр.,—,53.68029638949507,53.736312447083755,41.53151045405989,36.35063524344046,0.4549813949328484,0.0,0.0,55.74574458562064,3.613958309980378,,,,,,,
Diabetes_sklearn,0.43906639932477265,Tweedie GLM,glm,Без преобр.,—,53.44546215660536,53.4349839097799,41.55146345287485,36.360058318620524,0.4610766846687856,0.0,0.0,55.61082343112785,3.2598677584583866,,,,,,,
Diabetes_sklearn,0.43906639932477265,XGB-Gamma,древесные-glm-loss,Без преобр.,—,0.1282801685789278,56.69932360125751,43.925644563824946,35.69052346083603,0.3932198529911467,0.0,0.0,63.33531946656681,3.744209660904735,,,,,,,
Diabetes_sklearn,0.43906639932477265,XGB-Tweedie,древесные-glm-loss,Без преобр.,—,0.05941151348588924,58.419347505443916,45.68706208132626,36.771780048321794,0.3558470340308105,0.0,0.0,64.10139838996085,3.5899310843850665,,,,,,,
Auto_MPG,0.45534138282810366,МНК,линейные,Без преобр.,—,3.213995897898564,3.0869808530988907,2.477751042041312,11.924864665589343,0.8132965929755257,0.0,0.0,3.28199021255694,0.2777876330198941,,,,,,,
Auto_MPG,0.45534138282810366,МНК,линейные,ln(y),степенное (фикс. λ→0),2.8819213525531944,2.6131400055221787,2.0234937713899788,9.129311230795583,0.8662142895905032,-10.33213967580024,-15.349652949775926,2.936754875008812,0.2664358176805567,4.383288737208113,1.1690101007433285e-05,-10.097059117972032,0.0005413688035410577,0.4931585124498158,32.272648418751594,0.0
Auto_MPG,0.45534138282810366,МНК,линейные,√y,степенное (фикс. λ=0.5),2.9986584442192075,2.7817280961773228,2.1911886923138377,10.070028764898094,0.8483949298796705,-6.699991553198704,-9.888391650215048,3.0562939680505754,0.28091041994763033,4.819381917096303,1.440036542899037e-06,-20.479241699279456,3.357559218142914e-05,0.5422228284866717,26.69636173014,0.0
Auto_MPG,0.45534138282810366,МНК,линейные,asinh(y),гиперболическое,2.882356138724962,2.61351654127721,2.024046762576621,9.132302924111803,0.866175731585398,-10.318611775156317,-15.337455408782008,2.937189872634691,0.2664870156831099,4.388778329030524,1.1398918299931893e-05,-10.127973595820073,0.0005349946462551592,0.4937761397838576,32.191964067326886,0.0
Auto_MPG,0.45534138282810366,МНК,линейные,Box-Cox,степенное параметрическое (λ по MLE),2.916406685433437,2.663410047850094,2.0767467772968606,9.396335550316955,0.8610173976725203,-9.2591659080742,-13.72119962531001,2.9717626825921735,0.27242261075333984,4.658993513509573,3.177592142078467e-06,-14.797699137531817,0.00012141339949602041,0.5241777232542446,28.56607382802284,0.0
Auto_MPG,0.45534138282810366,МНК,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",2.9186151148875963,2.664609892467429,2.07810028202276,9.405163109089376,0.8608921483975188,-9.190453018440357,-13.68233172575273,2.973975814496826,0.2725414024970963,4.679952816884898,2.869409450045879e-06,-14.670500630086863,0.00012561380509976084,0.5265358291181861,28.31077881656057,0.0
Auto_MPG,0.45534138282810366,МНК,линейные,Quantile,ранговое непараметрическое,2.905948720789387,3.0702944594421573,2.3602845633448126,10.486415025538,0.8153095542936812,-9.58455414677382,-0.5405408860888347,2.9761718881556156,0.2765063215120281,0.11506916517075089,0.9083903001529605,-5.992180485464024,0.00390113716113164,0.012946292550327006,46829.21107022061,1.0
Auto_MPG,0.45534138282810366,Ridge,линейные,Без преобр.,—,3.2155878005813667,3.0761284944468716,2.464527653678291,11.883666654248026,0.8146070065485221,0.0,0.0,3.2828878704306774,0.2987612339983266,,,,,,,
Auto_MPG,0.45534138282810366,Ridge,линейные,ln(y),степенное (фикс. λ→0),2.8837760190032213,2.5973222178062323,2.007440164227396,9.070316374906682,0.8678290435787803,-10.318853104186893,-15.565223543327148,2.9374772252583106,0.2865505253260562,4.447014156565379,8.707210167990809e-06,-10.235441555517681,0.0005135490700957639,0.5003281822798454,31.354345666915513,0.0
Auto_MPG,0.45534138282810366,Ridge,линейные,√y,степенное (фикс. λ=0.5),3.0015322722903615,2.7698403434965186,2.1722615479232985,9.996290989156797,0.849687933768189,-6.6568086945815885,-9.956936178162728,3.059239094656431,0.3016187738639208,4.8221861921406965,1.4199330795605647e-06,-19.124848385684878,4.404378078694968e-05,0.5425383340790032,26.6653209656593,0.0
Auto_MPG,0.45534138282810366,Ridge,линейные,asinh(y),гиперболическое,2.884225813030043,2.597741074291013,2.007967945682905,9.073160382343582,0.8677864111124052,-10.304865178659234,-15.551607191294492,2.937929534859482,0.2866194260937293,4.452113826339371,8.502906898355533e-06,-10.265217678380925,0.0005077969529196693,0.5009019399559891,31.28255719146929,0.0
Auto_MPG,0.45534138282810366,Ridge,линейные,Box-Cox,степенное параметрическое (λ по MLE),2.9190737640833255,2.6497020740468575,2.0586355011072213,9.32632091056628,0.8624443406492168,-9.221145709174309,-13.862438489478352,2.9736550280235066,0.29358044174224107,4.696329234793976,2.6487847992751057e-06,-14.458840303899924,0.00013301283952969563,0.5283783200831874,28.113679861616067,0.0
Auto_MPG,0.45534138282810366,Ridge,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",2.9213110872336023,2.651041306918582,2.0600404983088243,9.335448856973862,0.8623052566237267,-9.151568285417683,-13.818902178360599,2.975902407678777,0.2937283442928702,4.716252727121816,2.4022800835243885e-06,-14.349373167082039,0.00013705264639760902,0.530619888099412,27.876652875544035,0.0
Auto_MPG,0.45534138282810366,Ridge,линейные,Quantile,ранговое непараметрическое,2.9022260069626373,3.039357775457791,2.330920652916765,10.361993829580117,0.8190127325970562,-9.745085908152616,-1.195357055320029,2.977286712148231,0.3058651910483272,0.2556204007764874,0.7982439641013019,-5.953519699600285,0.0039947228231911455,0.028759542014348716,9489.509022042525,1.0
Auto_MPG,0.45534138282810366,Lasso,линейные,Без преобр.,—,3.214936991431981,3.0791331974059606,2.466260391204946,11.884011993100437,0.8142446530673215,0.0,0.0,3.28776831936798,0.2904960982259497,,,,,,,
Auto_MPG,0.45534138282810366,Lasso,линейные,ln(y),степенное (фикс. λ→0),2.8821809991564593,2.6011759780516424,2.012712574492054,9.093420111813751,0.8674365369808662,-10.350311473050281,-15.522460014298082,2.935705084923938,0.2760634325926371,4.37878418258584,1.1934324407159025e-05,-10.378588210597297,0.0004866154521657382,0.49265171045935785,32.33908178301942,0.0
Auto_MPG,0.45534138282810366,Lasso,линейные,√y,степенное (фикс. λ=0.5),3.00022611616576,2.776663328608742,2.1815565034093187,10.030274492195215,0.8489464902035295,-6.678540694217014,-9.823214827212949,3.0594742981847993,0.29445353804973523,4.715573409042332,2.4103096918359768e-06,-19.823636087253725,3.820199772665584e-05,0.5305434588442012,27.884685187492774,0.0
Auto_MPG,0.45534138282810366,Lasso,линейные,asinh(y),гиперболическое,2.8826293597233805,2.60156723353406,2.0132261886508953,9.096198863388471,0.8673966549560943,-10.336365303401665,-15.509753338187185,2.936150612802318,0.27613126929998727,4.383991386314179,1.1652438246523289e-05,-10.41036322481119,0.00048087667627175787,0.49323756665059887,32.26230417838919,0.0
Auto_MPG,0.45534138282810366,Lasso,линейные,Box-Cox,степенное параметрическое (λ по MLE),2.9167873476537487,2.65748888837237,2.0702776718788436,9.37327254436212,0.8616346690508304,-9.273887624324239,-13.693604076264315,2.9730645326094893,0.2819656803119295,4.551991422896215,5.31405025605558e-06,-14.594240680989651,0.00012821906788923124,0.5121390475019567,29.924844045903946,0.0
Auto_MPG,0.45534138282810366,Lasso,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",2.919093904833634,2.657920792613149,2.0707194467444134,9.37889700128684,0.8615896901764334,-9.202142604560791,-13.679577263746337,2.9757642040318952,0.2833321915850664,4.584982743551713,4.5402393238358485e-06,-14.733856499396454,0.0001234993860470181,0.5158508610724639,29.495743978547612,0.0
Auto_MPG,0.45534138282810366,Lasso,линейные,Quantile,ранговое непараметрическое,2.90675285254719,3.066075500872459,2.3549215640178986,10.463917566625495,0.815816779897065,-9.586008674699444,-0.42407053207383083,2.9745731755598745,0.28054611444332156,0.08910721116725791,0.9289967065123022,-5.887853681494273,0.004160081175520583,0.010025344516954216,78092.45262298569,1.0
Auto_MPG,0.45534138282810366,Random Forest,древесные,Без преобр.,—,2.1075006180599716,2.446647364432933,1.7899537786000397,8.06446866580614,0.8827191433578453,0.0,0.0,2.9008441006001977,0.2650162530802578,,,,,,,
Auto_MPG,0.45534138282810366,XGBoost,древесные,Без преобр.,—,0.03787358153008998,2.5457584044081036,1.8271639570405214,8.130403273574895,0.8730248472444457,0.0,0.0,2.9655054709025386,0.20201470314329206,,,,,,,
Auto_MPG,0.45534138282810366,MLP,нейросетевые,Без преобр.,—,3.1597985485717794,3.0354023941085093,2.3097901389338285,10.501404846569802,0.8194834951070209,0.0,0.0,3.495804538645109,0.1702696020251362,,,,,,,
Auto_MPG,0.45534138282810366,Gamma GLM,glm,Без преобр.,—,2.883734109945695,2.6291794153184105,2.0339906805848265,9.173170287402513,0.8645669003144352,0.0,0.0,2.939463125931533,0.2620491949547426,,,,,,,
Auto_MPG,0.45534138282810366,Tweedie GLM,glm,Без преобр.,—,2.8667340273957986,2.6284325068433447,2.0432024300920233,9.250965379843977,0.864643838206873,0.0,0.0,2.9312460214868126,0.2529878402024978,,,,,,,
Auto_MPG,0.45534138282810366,XGB-Gamma,древесные-glm-loss,Без преобр.,—,0.048398195304654695,2.419117882558892,1.722212919404235,7.606571241804658,0.8853435647039121,0.0,0.0,2.9717724701089354,0.15157830143302442,,,,,,,
Auto_MPG,0.45534138282810366,XGB-Tweedie,древесные-glm-loss,Без преобр.,—,0.020494704956561468,2.421393307845087,1.7155234348924855,7.796090545009683,0.8851277712928338,0.0,0.0,2.905692188314075,0.22916369103684206,,,,,,,
Synth_A,0.4714200821897098,МНК,линейные,Без преобр.,—,0.6382883645255161,0.6312949831498006,0.4911258012435322,6.676107271481757,0.7593690555263499,0.0,0.0,0.6427599758754271,0.013505812913897713,,,,,,,
Synth_A,0.4714200821897098,МНК,линейные,ln(y),степенное (фикс. λ→0),0.6266995335945937,0.6281850711514488,0.48923879756799865,6.611948536410741,0.7617340285632128,-1.8156105570774603,-0.4926242218550629,0.6309913668352349,0.013952301477386771,0.34669247238631246,0.7288223660529722,-2.451607917248253,0.07032344710027887,0.02001629922582544,19590.25572456785,1.0
Synth_A,0.4714200821897098,МНК,линейные,√y,степенное (фикс. λ=0.5),0.6298143790311135,0.6251795751913353,0.48570764301649755,6.570431125538572,0.7640084994829215,-1.3276108363187682,-0.9687084677836246,0.634156584510958,0.012484506344963123,1.260217974772515,0.20759074031385838,-3.2085480167684954,0.032633990513815686,0.07275871869725166,1482.6464080912478,1.0
Synth_A,0.4714200821897098,МНК,линейные,asinh(y),гиперболическое,0.6267157616531627,0.6279519553693194,0.4889941832406691,6.609089139217475,0.7619108339503284,-1.8130681233639776,-0.529550823261962,0.6310084062433928,0.013870215281827542,0.3793461302343555,0.7044308480226946,-2.4815121843104397,0.06810066469048137,0.021901559040684797,16362.799659587188,1.0
Synth_A,0.4714200821897098,МНК,линейные,Box-Cox,степенное параметрическое (λ по MLE),0.6267592913684086,0.6292693971225449,0.4902314537829186,6.623629133625259,0.7609107649365515,-1.8062483663912394,-0.3208620504394239,0.6310543588255503,0.014230015728307791,0.2115163680756843,0.8324843612540469,-2.319579745280457,0.08117410262560626,0.01221190320465083,52630.9207721003,1.0
Synth_A,0.4714200821897098,МНК,линейные,Yeo-Johnson,"степенное параметрическое (λ по MLE, R)",0.6268119121911024,0.6294122613984676,0.49031716470477005,6.6246590450369665,0.7608021908091417,-1.7980043147026306,-0.29823169858554366,0.6311123062475534,0.0142057369785311,0.1957784511926583,0.8447835771295673,-2.298457747965487,0.08307988228019147,0.011303274149760928,61432.63622578401,1.0
Synth_A,0.4714200821897098,МНК,линейные,Quantile,ранговое непараметрическое,0.6276427660581366,0.6297962710075408,0.49356557792687644,6.645612051065432,0.7605102286617437,-1.667835269924285,-0.23740282787962488,0.6317373142713135,0.01687710422545616,0.14957292777381986,0.8811015683739716,-2.4550316736456397,0.07006481790284513,0.008635597011369536,105250.20245013096,1.0
